Date,Close,Open,High,Low,Volume,Change %
2020-01-16,7653.18,7674.48,7679.28,7614.73,121390.0,-0.15%
2020-01-17,7722.58,7691.87,7722.58,7648.94,109350.0,0.91%
2020-01-20,7552.6,7727.45,7727.45,7513.95,149250.0,-2.20%
2020-01-21,7466.65,7570.2,7586.59,7442.13,152780.0,-1.14%
2020-01-22,7468.73,7469.14,7478.1,7425.86,140500.0,0.03%
2020-01-23,7616.35,7503.64,7616.35,7495.6,119120.0,1.98%
2020-01-24,7623.41,7622.12,7635.62,7581.12,106110.0,0.09%
2020-01-27,7587.63,7616.9,7624.37,7580.67,88020.0,-0.47%
2020-01-28,7468.7,7563.12,7563.12,7468.7,101520.0,-1.57%
2020-01-29,7462.31,7472.53,7472.53,7423.69,120490.0,-0.09%
2020-01-30,7392.68,7466.45,7484.65,7392.68,147910.0,-0.93%
2020-01-31,7200.79,7413.17,7446.26,7200.79,219420.0,-2.60%
2020-02-03,7137.03,7206.22,7219.61,7129.19,128940.0,-0.89%
2020-02-04,7226.9,7172.41,7276.4,7158.2,132800.0,1.26%
2020-02-05,7352.85,7291.44,7352.85,7281.42,137650.0,1.74%
2020-02-06,7506.51,7373.59,7506.51,7373.59,141090.0,2.09%
2020-02-07,7507.2,7447.33,7507.2,7429.61,96740.0,0.01%
2020-02-10,7430.86,7510.84,7510.84,7414.01,119560.0,-1.02%
2020-02-11,7439.4,7444.66,7444.66,7403.23,104850.0,0.11%
2020-02-12,7383.1,7435.25,7440.31,7383.1,139770.0,-0.76%
2020-02-13,7403.12,7390.01,7403.12,7332.91,119250.0,0.27%
2020-02-14,7282.0,7405.15,7405.15,7282.0,145070.0,-1.64%
2020-02-17,7326.85,7305.66,7348.04,7292.95,92810.0,0.62%
2020-02-18,7322.89,7329.03,7346.0,7311.5,92430.0,-0.05%
2020-02-19,7396.94,7319.99,7396.94,7319.99,114220.0,1.01%
2020-02-20,7413.0,7426.91,7472.99,7413.0,99220.0,0.22%
2020-02-21,7369.78,7430.57,7431.03,7366.8,183290.0,-0.58%
2020-02-24,7187.44,7267.86,7270.47,7180.1,120680.0,-2.47%
2020-02-26,6909.84,7101.88,7101.88,6879.09,225470.0,-3.86%
2020-02-27,6967.84,6890.02,6979.57,6890.02,215970.0,0.84%
2020-02-28,6787.91,6858.91,6858.91,6769.97,247890.0,-2.58%
2020-03-02,6749.28,6759.37,6866.13,6700.75,155330.0,-0.57%
2020-03-03,6790.54,6854.9,6886.11,6790.54,170540.0,0.61%
2020-03-04,6867.26,6791.14,6867.26,6710.18,171160.0,1.13%
2020-03-05,6884.77,6899.02,6941.2,6872.97,175260.0,0.25%
2020-03-06,6770.38,6871.14,6871.14,6745.32,227000.0,-1.66%
2020-03-09,6312.61,6575.54,6575.54,6312.61,242820.0,-6.76%
2020-03-10,6318.38,6165.82,6387.53,6103.75,240030.0,0.09%
2020-03-11,6353.26,6384.28,6495.71,6336.68,192180.0,0.55%
2020-03-12,5736.27,6235.85,6235.85,5697.13,265190.0,-9.71%
2020-03-13,5793.94,5362.92,5878.4,5097.9,334700.0,1.01%
2020-03-16,5335.37,5506.96,5533.17,5335.37,246600.0,-7.91%
2020-03-17,5335.37,5506.96,5533.17,5335.37,246600.0,0.00%
2020-03-19,4623.42,4673.58,4751.72,4039.15,306470.0,-13.34%
2020-03-20,4778.76,4761.89,4936.2,4677.66,217930.0,3.36%
2020-03-23,4743.37,4527.29,4743.37,4509.22,217810.0,-0.74%
2020-03-24,4774.27,4817.06,4864.86,4771.78,250230.0,0.65%
2020-03-25,5027.76,5006.76,5073.58,4964.0,446810.0,5.31%
2020-03-26,5401.58,5128.27,5401.58,5076.26,262190.0,7.44%
2020-03-27,5266.62,5493.58,5641.94,5266.62,275100.0,-2.50%
2020-03-30,5131.16,5234.99,5234.99,4984.79,272500.0,-2.57%
2020-03-31,5321.23,5227.37,5340.09,5226.27,294470.0,3.70%
2020-04-01,5408.52,5321.79,5408.52,5290.85,163840.0,1.64%
2020-04-02,5342.31,5280.13,5342.31,5247.57,131180.0,-1.22%
2020-04-03,5346.97,5370.85,5372.7,5315.4,123290.0,0.09%
2020-04-06,5570.81,5380.51,5570.81,5345.94,220350.0,4.19%
2020-04-07,5650.01,5694.68,5713.63,5597.98,231090.0,1.42%
2020-04-08,5510.83,5593.71,5593.71,5498.54,186880.0,-2.46%
2020-04-13,5610.98,5551.96,5610.98,5521.49,169070.0,1.82%
2020-04-14,5780.88,5657.76,5780.88,5640.85,205020.0,3.03%
2020-04-15,5946.05,5824.76,5946.05,5807.68,279230.0,2.86%
2020-04-16,5525.6,5828.76,5828.76,5525.6,251790.0,-7.07%
2020-04-17,5789.97,5704.4,5789.97,5694.94,197250.0,4.78%
2020-04-20,5733.65,5813.93,5816.9,5704.2,121520.0,-0.97%
2020-04-21,5592.25,5704.3,5704.3,5571.08,139160.0,-2.47%
2020-04-22,5573.75,5517.67,5577.91,5461.94,113870.0,-0.33%
2020-04-23,5599.55,5631.84,5672.08,5599.55,82030.0,0.46%
2020-04-24,5464.98,5622.76,5622.76,5464.98,135670.0,-2.40%
2020-04-27,5450.45,5493.21,5493.21,5390.97,86640.0,-0.27%
2020-04-28,5574.98,5470.83,5574.98,5466.47,126700.0,2.28%
2020-04-29,5643.97,5589.27,5656.01,5556.23,127370.0,1.24%
2020-04-30,5700.71,5695.13,5716.88,5654.96,161310.0,1.01%
2020-05-04,5572.09,5601.39,5601.39,5502.05,135580.0,-2.26%
2020-05-05,5671.67,5610.0,5703.96,5603.4,263900.0,1.79%
2020-05-06,5639.27,5689.78,5702.58,5594.81,269230.0,-0.57%
2020-05-07,5653.16,5661.95,5670.34,5599.82,171870.0,0.25%
2020-05-08,5621.94,5674.47,5696.31,5621.94,174590.0,-0.55%
2020-05-11,5667.93,5641.53,5681.68,5627.19,116760.0,0.82%
2020-05-12,5651.67,5667.42,5668.36,5633.82,129960.00000000001,-0.29%
2020-05-13,5626.25,5656.19,5661.18,5607.77,144210.0,-0.45%
2020-05-14,5654.7,5612.97,5654.7,5556.81,86890.0,0.51%
2020-05-15,5541.95,5659.12,5664.25,5541.95,121280.0,-1.99%
2020-05-18,5479.35,5557.99,5557.99,5466.88,81340.0,-1.13%
2020-05-19,5555.85,5543.59,5571.4,5537.02,115470.0,1.40%
2020-05-20,5581.96,5568.4,5581.96,5518.52,71720.0,0.47%
2020-05-21,5604.49,5582.27,5613.9,5557.08,101500.0,0.40%
2020-05-22,5539.19,5600.96,5600.96,5535.65,116470.0,-1.17%
2020-05-25,5539.19,5539.19,5539.19,5539.19,,0.00%
2020-05-26,5496.83,5526.99,5533.65,5396.13,129610.00000000001,-0.76%
2020-05-27,5523.78,5499.97,5523.78,5423.78,135990.0,0.49%
2020-05-28,5570.22,5533.22,5574.22,5492.09,158360.0,0.84%
2020-05-29,5838.84,5600.72,5838.84,5600.72,484210.0,4.82%
2020-06-01,5930.17,5791.32,5931.65,5750.0,192530.0,1.56%
2020-06-02,6025.17,5933.43,6043.09,5930.05,221110.0,1.60%
2020-06-03,6245.65,6064.67,6245.65,6062.05,227710.0,3.66%
2020-06-04,6517.49,6231.56,6517.49,6231.56,330140.0,4.35%
2020-06-05,6465.13,6452.64,6465.13,6299.83,219590.0,-0.80%
2020-06-08,6514.0,6487.76,6551.26,6430.72,264930.0,0.76%
2020-06-09,6583.84,6527.36,6583.84,6438.97,252480.0,1.07%
2020-06-10,6439.37,6551.32,6551.32,6349.2,221000.0,-2.19%
2020-06-11,6476.24,6398.19,6476.24,6263.2,211130.0,0.57%
2020-06-15,6163.82,6340.32,6340.32,6163.82,211040.0,-4.82%
2020-06-16,6281.75,6226.96,6316.23,6197.29,163550.0,1.91%
2020-06-17,6282.01,6348.88,6352.9,6278.02,240200.0,0.00%
2020-06-18,6348.45,6258.88,6348.45,6205.25,162170.0,1.06%
2020-06-19,6315.07,6293.18,6375.03,6260.18,335170.0,-0.53%
2020-06-22,6347.43,6316.2,6347.43,6249.47,226800.0,0.51%
2020-06-23,6297.78,6324.52,6324.52,6258.37,219520.0,-0.78%
2020-06-24,6188.83,6304.33,6306.21,6188.83,209530.0,-1.73%
2020-06-25,6118.26,6156.79,6162.22,6109.22,253370.0,-1.14%
2020-06-26,6191.84,6137.61,6191.84,6092.01,151480.0,1.20%
2020-06-29,6105.18,6125.57,6125.57,6040.43,188500.0,-1.40%
2020-06-30,6207.72,6134.49,6207.72,6131.22,152310.0,1.68%
2020-07-01,6209.71,6223.54,6223.54,6139.44,104920.0,0.03%
2020-07-02,6364.08,6211.51,6382.6,6183.03,164440.0,2.49%
2020-07-03,6372.66,6383.37,6398.79,6322.92,114800.0,0.13%
2020-07-06,6328.41,6378.29,6381.06,6299.98,118980.0,-0.69%
2020-07-07,6267.4,6349.12,6349.61,6267.4,121790.0,-0.96%
2020-07-08,6285.5,6265.43,6287.74,6227.74,347410.0,0.29%
2020-07-09,6192.58,6282.43,6282.43,6192.58,99980.0,-1.48%
2020-07-10,6197.38,6157.47,6197.38,6098.53,121490.0,0.08%
2020-07-13,6172.57,6187.78,6187.78,6151.11,124850.0,-0.40%
2020-07-14,6172.81,6158.4,6178.68,6135.29,122800.0,0.00%
2020-07-15,6016.51,6166.32,6166.32,6010.88,204800.0,-2.53%
2020-07-16,6147.66,6034.76,6147.66,6034.76,103030.0,2.18%
2020-07-17,6088.75,6116.2,6141.23,6032.3,93360.0,-0.96%
2020-07-20,6150.7,6112.58,6150.7,6070.19,80340.0,1.02%
2020-07-21,6136.31,6114.09,6152.06,6095.74,99410.0,-0.23%
2020-07-22,6064.26,6138.38,6149.2,6064.26,135140.0,-1.17%
2020-07-23,6029.01,6076.9,6076.9,5915.83,120890.0,-0.58%
2020-07-24,6003.26,6002.2,6024.65,5968.72,61820.0,-0.43%
2020-07-27,5860.94,5985.24,5985.24,5858.28,108710.0,-2.37%
2020-07-28,5927.11,5849.83,5939.6,5799.11,105060.0,1.13%
2020-07-29,5966.27,5923.1,5966.27,5870.83,96060.0,0.66%
2020-07-30,5928.45,5968.13,5968.13,5928.45,120640.0,-0.63%
2020-08-03,5715.92,5816.23,5816.23,5695.53,161960.0,-3.58%
2020-08-04,5775.5,5691.74,5802.49,5691.74,130800.00000000001,1.04%
2020-08-05,5833.58,5812.22,5888.85,5803.58,161800.0,1.01%
2020-08-06,5902.58,5860.36,5902.58,5819.37,151550.0,1.18%
2020-08-07,5846.02,5906.87,5906.87,5834.86,129440.0,-0.96%
2020-08-10,5930.92,5853.12,5930.92,5832.6,89900.0,1.45%
2020-08-11,5953.94,5934.91,5984.35,5913.59,136880.0,0.39%
2020-08-12,5995.0,5980.49,5995.0,5966.97,112700.0,0.69%
2020-08-13,6097.78,6015.26,6097.78,6010.6,110730.0,1.71%
2020-08-14,6076.91,6069.67,6076.91,6014.78,251850.0,-0.34%
2020-08-17,6068.78,6081.11,6081.11,6012.14,119380.0,-0.13%
2020-08-18,6156.45,6098.08,6156.45,6058.98,134990.0,1.44%
2020-08-19,6042.12,6167.13,6167.13,6042.12,115530.0,-1.86%
2020-08-20,6005.4,6058.35,6064.09,5962.64,73510.0,-0.61%
2020-08-24,5943.58,5997.55,5997.55,5925.8,626450.0,-1.03%
2020-08-25,5953.44,5934.26,5962.89,5893.14,80690.0,0.17%
2020-08-26,5931.33,5935.83,5935.83,5895.7,118090.0,-0.37%
2020-08-27,5921.55,5930.04,5950.53,5919.74,116160.0,-0.16%
2020-08-28,5884.18,5917.71,5931.39,5872.26,203010.0,-0.63%
2020-09-01,5799.24,5922.06,5946.22,5799.24,149350.0,-1.44%
2020-09-02,5738.39,5820.7,5820.7,5703.59,140780.0,-1.05%
2020-09-03,5772.86,5751.14,5775.97,5723.46,121130.0,0.60%
2020-09-04,5785.09,5750.16,5785.09,5695.78,92770.0,0.21%
2020-09-07,5935.85,5787.7,5935.85,5772.01,115590.0,2.61%
2020-09-08,6034.03,5917.54,6034.03,5908.47,141550.0,1.65%
2020-09-09,5932.84,6000.16,6000.16,5932.84,120370.0,-1.68%
2020-09-10,5902.39,5955.55,5973.59,5902.39,117560.0,-0.51%
2020-09-11,5967.96,5906.94,5967.96,5888.36,92180.0,1.11%
2020-09-14,5997.14,5954.23,5997.14,5934.47,105410.0,0.49%
2020-09-15,6018.21,5989.44,6018.21,5947.85,102730.0,0.35%
2020-09-16,5946.62,5996.99,5996.99,5943.92,84450.0,-1.19%
2020-09-17,5943.52,5946.05,5946.05,5886.33,92820.0,-0.05%
2020-09-18,5908.9,5945.25,5952.1,5886.37,170590.0,-0.58%
2020-09-21,5909.32,5913.6,5925.31,5879.76,60420.0,0.01%
2020-09-22,5894.28,5893.19,5894.28,5837.03,78640.0,-0.25%
2020-09-23,5892.72,5900.88,5903.58,5876.78,83050.0,-0.03%
2020-09-24,5845.8,5888.2,5888.2,5845.8,102000.0,-0.80%
2020-09-25,5838.66,5842.81,5880.18,5829.66,89260.0,-0.12%
2020-09-28,5861.39,5870.52,5872.19,5846.23,77060.0,0.39%
2020-09-29,5841.6,5878.28,5878.32,5841.6,91540.0,-0.34%
2020-09-30,5864.23,5863.5,5878.53,5849.5,98140.0,0.39%
2020-10-01,5944.87,5881.9,5944.87,5857.38,77240.0,1.38%
2020-10-02,5999.4,5942.15,5999.4,5924.86,164010.0,0.92%
2020-10-05,5938.95,6005.58,6010.76,5938.95,181370.0,-1.01%
2020-10-06,5910.64,5938.41,5949.67,5850.85,152040.0,-0.48%
2020-10-07,5867.88,5904.91,5904.91,5845.68,175920.0,-0.72%
2020-10-08,5942.66,5888.45,5942.66,5825.48,189540.0,1.27%
2020-10-09,5931.61,5943.71,5943.71,5908.52,175230.0,-0.19%
2020-10-12,5937.05,5935.4,5954.47,5910.73,146600.0,0.09%
2020-10-13,5923.23,5938.61,5946.07,5920.77,128620.0,-0.23%
2020-10-14,5925.3,5923.92,5933.83,5913.01,133810.0,0.03%
2020-10-15,5938.33,5930.43,5950.5,5919.55,152750.0,0.22%
2020-10-16,5898.47,5921.34,5939.62,5898.47,140600.0,-0.67%
2020-10-19,6019.26,5913.78,6019.26,5913.78,112230.0,2.05%
2020-10-20,6112.71,6022.61,6133.0,6018.33,183300.0,1.55%
2020-10-21,6278.59,6146.04,6290.68,6146.04,287420.0,2.71%
2020-10-22,6344.63,6309.87,6344.63,6241.31,258339.99999999997,1.05%
2020-10-23,6484.06,6370.92,6484.45,6370.92,203820.0,2.20%
2020-10-26,6491.19,6496.19,6517.26,6453.2,141850.0,0.11%
2020-10-27,6415.08,6467.45,6467.45,6381.19,150490.0,-1.17%
2020-10-28,6377.79,6413.6,6415.03,6377.79,128990.00000000001,-0.58%
2020-10-29,6249.39,6326.31,6326.31,6248.48,164490.0,-2.01%
2020-10-30,6324.0,6233.6,6328.38,6202.9,147360.0,1.19%
2020-11-03,6335.56,6282.89,6358.42,6250.87,92460.0,0.18%
2020-11-04,6464.05,6374.47,6464.05,6334.09,126940.0,2.03%
2020-11-05,6644.77,6477.16,6702.75,6477.16,202370.0,2.80%
2020-11-06,6685.69,6686.13,6709.73,6571.0,196130.0,0.62%
2020-11-09,6685.85,6665.08,6685.85,6619.59,148710.0,0.00%
2020-11-10,7035.48,6792.58,7035.48,6792.58,273850.0,5.23%
2020-11-11,7024.26,6968.93,7079.18,6944.11,296450.0,-0.16%
2020-11-12,7024.26,6968.93,7079.18,6944.11,296450.0,0.00%
2020-11-13,6969.88,6933.89,6972.66,6917.02,191250.0,-0.77%
2020-11-16,6918.05,6991.39,6991.39,6857.89,174120.0,-0.74%
2020-11-17,6959.14,6950.52,6971.6,6921.12,172030.0,0.59%
2020-11-18,7051.78,6971.9,7051.78,6970.49,181960.0,1.33%
2020-11-19,6997.62,7008.96,7012.54,6974.65,181320.0,-0.77%
2020-11-20,7169.79,7024.23,7169.79,7021.18,226730.0,2.46%
2020-11-23,7178.62,7163.98,7263.71,7158.68,414390.0,0.12%
2020-11-24,7108.67,7211.13,7228.12,7016.11,210480.0,-0.97%
2020-11-25,7001.51,7125.44,7146.13,6994.79,268280.0,-1.51%
2020-11-26,6927.75,6987.32,6987.32,6843.11,186610.0,-1.05%
2020-11-27,6791.46,6885.07,6909.03,6791.46,594660.0,-1.97%
2020-12-01,7009.56,6740.3,7009.56,6740.3,172430.0,3.21%
2020-12-02,7080.62,7019.25,7080.62,6988.27,149630.0,1.01%
2020-12-03,7194.13,7077.63,7194.13,7022.86,256079.99999999997,1.60%
2020-12-04,7134.56,7184.57,7196.96,7097.35,176210.0,-0.83%
2020-12-07,7203.67,7173.7,7203.67,7142.3,150480.0,0.97%
2020-12-09,7102.66,7197.07,7247.34,7102.66,226230.0,-1.40%
2020-12-10,7154.43,7114.69,7166.85,7114.69,127980.0,0.73%
2020-12-11,7246.16,7183.88,7304.9,7181.22,167300.0,1.28%
2020-12-14,7281.35,7244.38,7311.21,7214.94,176260.0,0.49%
2020-12-15,7227.73,7281.91,7290.6,7214.14,203830.0,-0.74%
2020-12-16,7299.7,7242.47,7299.7,7202.49,138990.0,1.00%
2020-12-17,7298.02,7271.65,7298.02,7236.82,111070.0,-0.02%
2020-12-18,7272.8,7266.96,7286.67,7222.01,149700.0,-0.35%
2020-12-21,7224.89,7244.85,7251.02,7157.88,127100.0,-0.66%
2020-12-22,7202.39,7206.33,7206.54,7081.14,172670.0,-0.31%
2020-12-23,7204.38,7169.05,7206.46,7075.18,99910.0,0.03%
2020-12-28,7122.25,7142.95,7142.95,7058.66,89300.0,-1.14%
2020-12-29,7139.71,7123.12,7173.27,7120.82,118120.0,0.25%
2021-01-04,7197.5,7149.64,7207.79,7137.91,136510.0,0.81%
2021-01-05,7134.18,7186.72,7186.72,7104.0,123320.0,-0.88%
2021-01-06,7047.85,7126.91,7127.01,6928.9,112060.0,-1.21%
2021-01-07,7119.61,7054.39,7126.07,7028.06,92750.0,1.02%
2021-01-08,7289.88,7141.35,7289.88,7134.75,159050.0,2.39%
2021-01-11,7304.79,7292.99,7432.4,7285.08,121250.0,0.20%
2021-01-12,7258.11,7326.54,7326.54,7253.81,101990.0,-0.64%
2021-01-13,7242.85,7259.46,7284.6,7233.99,104130.0,-0.21%
2021-01-14,7273.15,7183.95,7308.44,7180.88,122650.0,0.42%
2021-01-15,7238.46,7282.26,7297.41,7238.46,90710.0,-0.48%
2021-01-18,7203.44,7230.05,7230.05,7157.63,85710.0,-0.48%
2021-01-19,7198.45,7158.73,7198.45,7137.56,73630.0,-0.07%
2021-01-20,7143.3,7164.06,7172.16,7082.75,103590.0,-0.77%
2021-01-21,7140.29,7161.07,7161.07,7112.33,77870.0,-0.04%
2021-01-22,7045.83,7116.76,7116.76,7007.2,110170.0,-1.32%
2021-01-25,7071.5,7026.77,7071.5,7012.76,82850.0,0.36%
2021-01-26,6977.16,7039.17,7039.17,6961.06,114690.0,-1.33%
2021-01-27,6863.61,6947.52,6949.48,6824.88,120010.0,-1.63%
2021-01-28,6851.84,6808.72,6918.3,6770.75,82270.0,-0.17%
2021-01-29,6612.62,6826.65,6827.38,6612.62,175330.0,-3.49%
2021-02-01,6814.76,6634.59,6814.76,6634.59,107300.0,3.06%
2021-02-02,6867.88,6838.26,6917.92,6837.31,80810.0,0.78%
2021-02-03,6859.46,6895.43,6913.3,6819.42,105550.0,-0.12%
2021-02-04,6903.75,6858.04,6903.75,6809.41,79210.0,0.65%
2021-02-05,7019.18,6899.15,7019.18,6843.83,96060.0,1.67%
2021-02-08,7024.48,6997.28,7032.12,6965.93,102240.0,0.08%
2021-02-09,7065.55,7014.79,7091.92,7014.79,101540.0,0.58%
2021-02-10,7082.15,7076.38,7159.11,7073.78,115750.0,0.23%
2021-02-11,6991.01,7059.48,7076.01,6991.01,132190.0,-1.29%
2021-02-15,6959.21,6996.58,7026.4,6959.21,79140.0,-0.45%
2021-02-16,7044.06,6969.93,7044.06,6969.93,92300.0,1.22%
2021-02-17,6966.43,6991.36,6995.6,6916.71,88260.0,-1.10%
2021-02-18,6849.64,6954.37,6972.26,6849.64,111350.0,-1.68%
2021-02-19,6926.41,6858.72,6926.41,6841.48,103240.0,1.12%
2021-02-22,6810.34,6901.93,6907.47,6810.34,78870.0,-1.68%
2021-02-23,6814.67,6808.13,6814.67,6736.42,111810.0,0.06%
2021-02-24,6755.95,6808.42,6808.42,6735.84,84960.0,-0.86%
2021-02-26,6794.86,6718.06,6827.17,6681.14,198570.0,0.58%
2021-03-01,6872.97,6828.7,6874.4,6798.81,107460.0,1.15%
2021-03-02,6919.54,6862.64,6919.54,6848.81,113350.0,0.68%
2021-03-03,6942.76,6918.74,6942.76,6871.18,80080.0,0.34%
2021-03-04,6882.49,6911.17,6921.1,6839.34,87510.0,-0.87%
2021-03-05,6881.37,6864.58,6896.25,6829.21,77540.0,-0.02%
2021-03-08,6756.92,6879.77,6879.77,6745.75,106260.0,-1.81%
2021-03-09,6766.83,6738.83,6769.38,6668.33,92580.0,0.15%
2021-03-10,6808.32,6752.9,6808.32,6727.1,113980.0,0.61%
2021-03-11,6719.18,6782.57,6782.57,6705.67,58970.0,-1.31%
2021-03-12,6728.55,6734.4,6749.13,6693.91,60800.0,0.14%
2021-03-15,6552.46,6694.09,6694.09,6489.79,126880.0,-2.62%
2021-03-16,6559.08,6529.1,6610.53,6519.18,74770.0,0.10%
2021-03-17,6566.83,6574.31,6593.53,6548.54,88590.0,0.12%
2021-03-18,6630.85,6581.47,6675.84,6577.64,94190.0,0.97%
2021-03-19,6436.1,6628.74,6638.93,6436.1,149880.0,-2.94%
2021-03-22,6395.17,6381.59,6444.58,6325.64,77080.0,-0.64%
2021-03-23,6446.35,6381.82,6446.35,6381.82,83560.0,0.80%
2021-03-24,6497.01,6427.72,6497.01,6393.14,83840.0,0.79%
2021-03-25,6581.0,6498.51,6603.55,6498.51,125590.0,1.29%
2021-03-26,6544.63,6567.89,6576.6,6526.29,104300.0,-0.55%
2021-03-29,6607.78,6469.26,6653.52,6432.07,107050.0,0.96%
2021-03-30,6545.55,6586.93,6603.06,6504.18,82150.0,-0.94%
2021-03-31,6443.09,6554.43,6557.04,6443.09,114920.0,-1.57%
2021-04-05,6495.15,6447.4,6500.35,6446.04,77840.0,0.81%
2021-04-06,6590.11,6521.26,6590.11,6518.49,78840.0,1.46%
2021-04-07,6651.71,6591.05,6651.71,6578.12,133690.0,0.93%
2021-04-08,6545.17,6648.71,6648.71,6542.27,93580.0,-1.60%
2021-04-12,6518.64,6562.11,6566.67,6504.59,93670.0,-0.41%
2021-04-13,6457.79,6520.03,6520.03,6431.71,129720.0,-0.93%
2021-04-14,6523.21,6474.25,6523.21,6453.26,117880.0,1.01%
2021-04-15,6539.96,6505.13,6539.96,6464.49,140460.0,0.26%
2021-04-16,6494.81,6533.56,6533.56,6490.68,85320.0,-0.69%
2021-04-19,6459.76,6503.77,6503.77,6459.76,131570.0,-0.54%
2021-04-20,6500.42,6464.65,6500.42,6459.44,105610.0,0.63%
2021-04-21,6439.39,6492.52,6494.78,6439.39,139960.0,-0.94%
2021-04-22,6415.53,6451.23,6451.65,6374.33,146030.0,-0.37%
2021-04-23,6378.07,6423.3,6424.55,6371.43,125690.0,-0.58%
2021-04-26,6389.38,6417.77,6417.77,6348.56,107570.0,0.18%
2021-04-27,6356.47,6387.15,6397.74,6356.47,139850.0,-0.52%
2021-04-28,6469.14,6381.74,6469.14,6375.29,139170.0,1.77%
2021-04-29,6487.51,6453.26,6487.51,6420.94,118700.0,0.28%
2021-04-30,6370.87,6475.61,6476.11,6370.87,116890.0,-1.80%
2021-05-03,6369.28,6392.97,6419.52,6369.28,77770.0,-0.02%
2021-05-04,6359.15,6391.83,6397.19,6356.14,90430.0,-0.16%
2021-05-05,6299.69,6352.55,6354.81,6299.69,109920.0,-0.94%
2021-05-06,6282.78,6310.37,6322.17,6233.33,107260.0,-0.27%
2021-05-07,6258.71,6278.7,6305.99,6257.5,86860.0,-0.38%
2021-05-10,6317.41,6279.79,6321.51,6279.79,88740.0,0.94%
2021-05-11,6326.83,6298.92,6341.12,6281.61,128680.0,0.15%
2021-05-12,6236.4,6310.33,6310.33,6221.93,199330.0,-1.43%
2021-05-14,6269.36,6262.31,6269.36,6080.94,286070.0,0.53%
2021-05-17,6283.58,6226.83,6283.58,6188.74,139270.0,0.23%
2021-05-18,6244.74,6230.54,6258.77,6210.0,124210.0,-0.62%
2021-05-20,6197.64,6253.02,6253.02,6197.64,110970.0,-0.75%
2021-05-21,6199.25,6201.88,6218.41,6172.18,115680.0,0.03%
2021-05-24,6164.89,6195.87,6209.05,6156.2,165100.0,-0.55%
2021-05-25,6196.71,6173.25,6203.0,6164.9,176350.0,0.52%
2021-05-26,6341.24,6223.67,6377.1,6213.44,235770.0,2.33%
2021-05-27,6665.14,6374.31,6665.14,6365.76,1270000.0,5.11%
2021-05-28,6674.51,6622.18,6688.07,6597.5,301770.0,0.14%
2021-05-31,6628.49,6656.88,6687.64,6588.04,122390.0,-0.69%
2021-06-01,6627.43,6619.02,6644.82,6576.64,79090.0,-0.02%
2021-06-02,6841.69,6631.72,6841.69,6631.72,226850.0,3.23%
2021-06-03,6791.87,6835.24,6835.24,6760.19,138950.0,-0.73%
2021-06-04,6796.34,6789.03,6810.76,6761.91,110600.0,0.07%
2021-06-07,6763.92,6801.36,6801.36,6758.09,88820.0,-0.48%
2021-06-08,6809.72,6781.04,6809.72,6767.34,83220.0,0.68%
2021-06-09,6902.54,6811.46,6922.87,6805.0,184070.0,1.36%
2021-06-10,6875.71,6923.95,6925.14,6872.72,164090.0,-0.39%
2021-06-11,6907.79,6890.03,6910.33,6872.59,120670.0,0.47%
2021-06-14,6917.49,6898.2,6917.49,6871.71,108330.0,0.14%
2021-06-15,6976.73,6908.81,6976.73,6893.45,118010.0,0.86%
2021-06-16,6973.35,6957.95,7001.21,6957.95,153400.0,-0.05%
2021-06-17,6887.92,6968.56,6974.56,6878.47,111490.0,-1.23%
2021-06-18,6851.38,6878.99,6896.36,6800.7,167070.0,-0.53%
2021-06-21,6827.17,6840.22,6849.45,6783.19,120710.0,-0.35%
2021-06-22,6870.41,6834.19,6910.17,6834.19,77060.0,0.63%
2021-06-23,6918.41,6871.83,6918.96,6871.83,80890.0,0.70%
2021-06-24,6886.0,6917.9,6919.13,6886.0,109640.0,-0.47%
2021-06-25,6950.51,6894.27,6950.51,6894.27,92570.0,0.94%
2021-06-28,6937.96,6949.53,6954.61,6901.89,139890.0,-0.18%
2021-06-29,6956.65,6939.25,6956.65,6921.07,119300.0,0.27%
2021-06-30,6901.91,6941.16,6957.56,6901.91,140520.0,-0.79%
2021-07-01,6964.01,6949.98,7002.23,6946.21,108650.0,0.90%
2021-07-02,7002.26,6976.27,7002.26,6963.44,156270.0,0.55%
2021-07-05,7036.38,6993.68,7037.14,6992.7,89910.0,0.49%
2021-07-06,6992.43,7064.24,7064.24,6992.43,120250.0,-0.62%
2021-07-07,6943.0,6994.13,6994.13,6924.21,141940.0,-0.71%
2021-07-08,6924.99,6945.99,6966.53,6917.38,116660.0,-0.26%
2021-07-09,6834.92,6900.34,6900.34,6745.85,179100.0,-1.30%
2021-07-12,6913.87,6838.18,6913.87,6838.18,83300.0,1.16%
2021-07-13,6795.13,6907.48,6907.48,6795.13,116460.0,-1.72%
2021-07-14,6835.41,6811.59,6835.41,6785.84,120840.0,0.59%
2021-07-15,6727.93,6829.05,6832.69,6727.93,80870.0,-1.57%
2021-07-16,6693.83,6743.78,6783.91,6653.53,142920.0,-0.51%
2021-07-19,6587.2,6665.54,6665.54,6510.43,148030.0,-1.59%
2021-07-20,6587.2,6587.2,6587.2,6587.2,,0.00%
2021-07-21,6476.21,6611.67,6611.67,6451.12,147790.0,-1.68%
2021-07-22,6576.62,6496.97,6586.01,6496.97,88040.0,1.55%
