"Date","Price","Open","High","Low","Vol.","Change %"
"02/15/2017","7,174.30","7,217.24","7,234.40","7,174.30","184.96K","-0.45%"
"02/14/2017","7,206.84","7,279.85","7,282.46","7,206.84","110.85K","-1.20%"
"02/13/2017","7,294.67","7,241.80","7,294.67","7,237.23","86.08K","0.82%"
"02/10/2017","7,235.21","7,257.72","7,265.52","7,196.75","138.53K","-0.24%"
"02/09/2017","7,252.66","7,238.45","7,252.66","7,227.85","109.53K","0.25%"
"02/08/2017","7,234.82","7,277.89","7,286.44","7,221.44","137.07K","-0.38%"
"02/07/2017","7,262.64","7,283.85","7,283.85","7,241.62","118.77K","-0.44%"
"02/06/2017","7,294.40","7,244.31","7,294.40","7,243.65","165.35K","0.94%"
"02/03/2017","7,226.70","7,223.34","7,227.10","7,186.44","140.19K","0.01%"
"02/02/2017","7,225.91","7,228.85","7,282.04","7,208.14","120.51K","-0.02%"
"02/01/2017","7,227.45","7,297.72","7,300.21","7,209.73","89.82K","-0.03%"
"01/31/2017","7,229.66","7,327.90","7,343.93","7,229.66","111.95K","-1.46%"
"01/30/2017","7,336.71","7,350.89","7,376.93","7,336.71","79.50K","0.04%"
"01/27/2017","7,333.67","7,338.22","7,366.04","7,333.67","149.98K","0.01%"
"01/26/2017","7,332.64","7,320.64","7,361.78","7,320.64","148.21K","0.13%"
"01/25/2017","7,323.36","7,383.68","7,398.29","7,323.36","153.15K","-0.64%"
"01/24/2017","7,370.65","7,373.89","7,384.58","7,340.54","180.74K","-0.05%"
"01/23/2017","7,374.35","7,242.62","7,374.35","7,237.33","132.79K","1.96%"
"01/20/2017","7,232.66","7,252.44","7,255.17","7,204.27","128.57K","-0.19%"
"01/19/2017","7,246.08","7,183.99","7,246.08","7,172.19","128.19K","1.25%"
"01/18/2017","7,156.36","7,136.15","7,165.15","7,129.89","91.91K","0.46%"
"01/17/2017","7,123.33","7,244.03","7,244.03","7,123.33","223.34K","-1.59%"
"01/16/2017","7,238.45","7,243.55","7,279.48","7,225.43","104.98K","0.00%"
"01/13/2017","7,238.52","7,256.72","7,270.85","7,227.16","109.44K","-0.36%"
"01/12/2017","7,264.55","7,335.66","7,347.82","7,260.71","127.41K","-0.78%"
"01/11/2017","7,321.82","7,362.24","7,402.54","7,316.78","161.97K","-0.58%"
"01/10/2017","7,364.34","7,278.57","7,371.84","7,276.72","256.70K","1.21%"
"01/09/2017","7,276.34","7,255.18","7,276.34","7,210.80","110.25K","0.39%"
"01/06/2017","7,248.20","7,184.46","7,289.51","7,181.69","205.91K","0.54%"
"01/05/2017","7,209.44","7,051.86","7,279.92","7,049.34","223.92K","2.54%"
"01/04/2017","7,030.95","6,874.68","7,041.06","6,874.68","203.96K","2.47%"
"01/03/2017","6,861.31","6,840.06","6,861.31","6,746.80","56.06K","0.30%"
"12/29/2016","6,840.64","6,846.55","6,855.37","6,797.66","150.75K","-0.08%"
"12/28/2016","6,846.44","6,688.94","6,846.44","6,677.06","102.21K","2.83%"
"12/27/2016","6,658.20","6,579.21","6,658.20","6,575.85","85.57K","1.44%"
"12/23/2016","6,563.67","6,545.53","6,563.67","6,499.00","115.42K","-0.36%"
"12/22/2016","6,587.17","6,664.55","6,676.60","6,564.15","192.99K","-1.48%"
"12/21/2016","6,686.36","6,687.09","6,732.20","6,681.02","155.10K","0.42%"
"12/20/2016","6,658.66","6,707.99","6,710.16","6,589.69","190.67K","-0.83%"
"12/19/2016","6,714.13","6,843.25","6,848.37","6,683.35","133.26K","-1.99%"
"12/16/2016","6,850.71","6,855.24","6,881.21","6,825.32","191.42K","-0.07%"
"12/15/2016","6,855.31","6,891.66","6,891.66","6,837.36","119.53K","-1.05%"
"12/14/2016","6,928.34","6,888.61","6,928.34","6,888.61","119.25K","0.69%"
"12/13/2016","6,880.91","6,874.16","6,880.91","6,799.22","151.51K","0.17%"
"12/12/2016","6,868.89","7,048.74","7,048.74","6,844.84","160.33K","-2.47%"
"12/09/2016","7,043.16","7,044.41","7,045.83","7,018.99","130.40K","0.30%"
"12/08/2016","7,022.38","6,917.88","7,022.38","6,903.91","199.99K","2.27%"
"12/07/2016","6,866.81","6,810.24","6,866.81","6,789.94","92.24K","0.89%"
"12/06/2016","6,806.14","6,808.51","6,835.49","6,751.93","128.25K","0.44%"
"12/05/2016","6,776.41","6,902.51","6,902.51","6,776.41","178.46K","-1.60%"
"12/02/2016","6,886.74","6,880.67","6,902.35","6,834.65","156.90K","0.32%"
"12/01/2016","6,864.87","6,902.14","6,943.20","6,864.87","202.89K","1.23%"
"11/29/2016","6,781.20","6,823.60","6,825.54","6,769.11","241.74K","-0.65%"
"11/28/2016","6,825.40","6,902.09","6,907.09","6,786.26","122.50K","-0.93%"
"11/25/2016","6,889.78","6,884.29","6,904.93","6,845.72","68.63K","0.24%"
"11/24/2016","6,873.31","6,847.07","6,873.31","6,808.17","115.43K","0.54%"
"11/23/2016","6,836.64","6,822.07","6,836.64","6,722.31","132.14K","0.50%"
"11/22/2016","6,802.73","6,973.75","6,973.75","6,802.73","144.83K","-2.53%"
"11/21/2016","6,979.06","7,073.12","7,084.72","6,947.61","67.63K","-1.25%"
"11/18/2016","7,067.73","7,071.24","7,082.60","7,037.58","69.30K","0.25%"
"11/17/2016","7,050.12","6,999.38","7,115.76","6,993.66","112.90K","1.20%"
"11/16/2016","6,966.28","6,900.90","7,001.36","6,900.90","92.97K","1.59%"
"11/15/2016","6,857.15","6,883.11","6,948.61","6,857.15","142.13K","-0.21%"
"11/14/2016","6,871.48","6,939.31","6,945.26","6,865.94","157.42K","-1.49%"
"11/11/2016","6,975.09","7,146.09","7,153.50","6,971.58","183.33K","-2.88%"
"11/10/2016","7,181.87","7,232.50","7,254.27","7,172.65","113.93K","0.88%"
"11/09/2016","7,119.04","7,325.41","7,329.24","7,038.19","146.96K","-2.58%"
"11/08/2016","7,307.80","7,279.03","7,307.80","7,231.57","105.28K","1.54%"
"11/07/2016","7,197.19","7,201.90","7,232.18","7,164.90","106.60K","-0.42%"
"11/04/2016","7,227.37","7,174.40","7,227.37","7,160.61","134.77K","0.93%"
"11/03/2016","7,160.91","7,230.37","7,252.55","7,129.10","188.77K","-1.26%"
"11/02/2016","7,252.40","7,371.68","7,374.57","7,237.34","154.13K","-2.06%"
"10/28/2016","7,404.80","7,442.92","7,447.61","7,317.72","106.18K","-0.54%"
"10/27/2016","7,445.14","7,496.05","7,497.12","7,424.63","121.35K","-0.66%"
"10/26/2016","7,494.41","7,542.36","7,546.87","7,478.55","117.92K","-1.13%"
"10/25/2016","7,580.22","7,599.53","7,624.77","7,580.22","89.85K","-0.38%"
"10/24/2016","7,609.31","7,593.36","7,614.58","7,571.44","94.09K","-0.53%"
"10/21/2016","7,650.22","7,714.18","7,714.18","7,645.40","72.06K","-0.82%"
"10/20/2016","7,713.32","7,705.46","7,720.03","7,656.99","110.54K","-0.11%"
"10/19/2016","7,721.57","7,578.96","7,721.57","7,576.35","183.85K","1.99%"
"10/18/2016","7,571.15","7,361.94","7,571.15","7,357.15","142.86K","2.89%"
"10/17/2016","7,358.21","7,378.76","7,426.56","7,358.21","115.07K","-0.42%"
"10/14/2016","7,389.30","7,321.71","7,403.81","7,321.71","152.61K","1.05%"
"10/13/2016","7,312.18","7,381.58","7,393.86","7,312.18","205.10K","-1.58%"
"10/12/2016","7,429.82","7,494.65","7,495.49","7,393.51","139.76K","-1.21%"
"10/11/2016","7,520.82","7,529.18","7,566.01","7,510.25","106.92K","-0.18%"
"10/10/2016","7,534.71","7,584.46","7,586.36","7,523.97","52.64K","-0.58%"
"10/07/2016","7,578.29","7,621.57","7,628.85","7,550.89","152.14K","-0.55%"
"10/06/2016","7,620.16","7,635.75","7,642.71","7,609.01","88.74K","-0.26%"
"10/05/2016","7,639.79","7,706.66","7,706.66","7,607.08","82.55K","-1.03%"
"10/04/2016","7,719.24","7,670.22","7,719.24","7,666.40","100.28K","0.54%"
"10/03/2016","7,677.73","7,643.34","7,677.73","7,643.34","80.56K","0.63%"
"09/30/2016","7,629.73","7,709.77","7,709.77","7,629.73","105.39K","-1.10%"
"09/29/2016","7,714.86","7,611.04","7,714.86","7,605.42","192.37K","1.69%"
"09/28/2016","7,586.96","7,559.30","7,603.81","7,554.94","86.37K","0.39%"
"09/27/2016","7,557.34","7,627.00","7,627.00","7,538.00","125.92K","-0.98%"
"09/26/2016","7,632.46","7,715.32","7,715.32","7,615.45","93.86K","-1.18%"
"09/23/2016","7,723.60","7,768.31","7,781.93","7,692.99","119.53K","-0.50%"
"09/22/2016","7,762.35","7,714.05","7,770.37","7,712.29","137.71K","1.13%"
"09/21/2016","7,675.42","7,686.26","7,686.26","7,632.25","126.89K","0.05%"
"09/20/2016","7,671.72","7,590.19","7,671.72","7,590.19","112.37K","1.27%"
"09/19/2016","7,575.84","7,570.64","7,576.84","7,519.81","89.01K","0.29%"
"09/16/2016","7,553.76","7,683.67","7,683.67","7,549.32","181.65K","-2.01%"
"09/15/2016","7,708.42","7,537.14","7,708.42","7,510.62","117.56K","2.15%"
"09/14/2016","7,546.01","7,526.30","7,546.01","7,493.64","175.12K","-0.06%"
"09/13/2016","7,550.27","7,569.99","7,571.01","7,527.76","142.74K","-0.42%"
"09/09/2016","7,581.79","7,678.75","7,678.90","7,581.79","117.15K","-1.11%"
"09/08/2016","7,667.07","7,588.78","7,667.62","7,536.07","203.06K","0.63%"
"09/07/2016","7,619.10","7,723.14","7,723.14","7,597.32","304.27K","-1.30%"
"09/06/2016","7,719.18","7,769.69","7,771.75","7,697.41","131.89K","-0.58%"
"09/05/2016","7,764.05","7,780.14","7,807.93","7,747.06","96.91K","-0.56%"
"09/02/2016","7,807.42","7,769.92","7,829.70","7,769.92","126.42K","0.44%"
"09/01/2016","7,773.31","7,775.78","7,780.39","7,646.30","231.92K","-0.18%"
"08/31/2016","7,787.37","7,770.79","7,802.81","7,707.38","230.50K","-0.10%"
"08/30/2016","7,794.93","7,863.15","7,863.15","7,719.14","243.56K","-0.64%"
"08/26/2016","7,845.49","7,849.61","7,849.61","7,804.28","201.76K","-0.12%"
"08/25/2016","7,854.54","7,870.43","7,870.43","7,839.60","145.52K","-0.15%"
"08/24/2016","7,866.13","7,938.70","7,938.70","7,830.41","167.74K","-0.87%"
"08/23/2016","7,935.18","7,963.10","7,966.33","7,912.95","120.92K","-0.58%"
"08/22/2016","7,981.21","7,938.61","7,981.21","7,934.98","111.00K","0.64%"
"08/19/2016","7,930.75","7,959.50","7,964.86","7,916.67","172.21K","-0.28%"
"08/18/2016","7,952.81","7,948.30","7,993.96","7,936.30","128.65K","0.08%"
"08/17/2016","7,946.19","7,999.81","8,002.28","7,930.39","193.90K","-0.47%"
"08/16/2016","7,983.38","7,969.23","7,983.38","7,944.39","170.97K","0.29%"
"08/15/2016","7,960.17","7,949.64","7,960.17","7,894.56","160.50K","0.05%"
"08/12/2016","7,955.86","8,020.84","8,030.94","7,932.88","186.51K","-0.32%"
"08/11/2016","7,981.35","8,058.88","8,058.88","7,970.97","215.94K","-0.87%"
"08/10/2016","8,051.40","8,053.42","8,059.03","8,019.64","164.31K","-0.05%"
"08/09/2016","8,055.06","8,012.76","8,064.02","8,006.94","193.32K","0.77%"
"08/08/2016","7,993.58","7,990.15","7,993.58","7,957.04","129.43K","0.29%"
"08/05/2016","7,970.35","7,986.32","7,987.17","7,955.67","80.07K","-0.10%"
"08/04/2016","7,978.57","7,909.11","7,978.57","7,907.44","110.31K","1.14%"
"08/03/2016","7,888.44","8,027.27","8,027.27","7,848.73","145.60K","-1.86%"
"08/02/2016","8,037.78","8,075.13","8,075.13","8,010.63","140.06K","-0.40%"
"08/01/2016","8,069.81","8,006.72","8,078.98","8,006.72","98.48K","1.34%"
"07/29/2016","7,963.11","8,021.22","8,064.01","7,963.11","131.58K","-0.77%"
"07/28/2016","8,024.98","8,107.23","8,107.23","7,977.29","141.70K","-0.93%"
"07/27/2016","8,100.48","8,046.07","8,100.48","8,044.92","177.46K","0.95%"
"07/26/2016","8,024.54","8,061.96","8,092.96","8,024.54","172.32K","-0.31%"
"07/25/2016","8,049.13","8,065.54","8,114.34","8,038.11","152.70K","0.30%"
"07/22/2016","8,025.35","8,103.45","8,118.44","8,025.35","140.41K","-0.95%"
"07/21/2016","8,102.30","8,050.26","8,102.30","8,023.31","170.22K","0.63%"
"07/20/2016","8,051.97","8,034.76","8,051.97","8,023.28","113.44K","0.20%"
"07/19/2016","8,036.01","8,001.12","8,036.01","7,999.07","144.74K","0.62%"
"07/18/2016","7,986.25","8,024.48","8,024.48","7,969.35","86.07K","-0.55%"
"07/15/2016","8,030.06","7,968.63","8,037.41","7,968.63","185.62K","0.93%"
"07/14/2016","7,956.14","7,953.39","7,964.07","7,905.88","146.08K","0.15%"
"07/13/2016","7,944.02","7,951.05","8,005.73","7,944.02","314.86K","0.08%"
"07/12/2016","7,937.95","7,881.54","7,937.95","7,880.31","239.19K","0.92%"
"07/11/2016","7,865.27","7,830.50","7,890.56","7,827.51","200.35K","1.21%"
"07/08/2016","7,771.52","7,752.62","7,774.39","7,752.02","183.31K","0.23%"
"07/07/2016","7,753.46","7,816.26","7,818.67","7,748.87","138.20K","-0.70%"
"07/05/2016","7,808.13","7,872.96","7,910.88","7,797.94","200.05K","-0.49%"
"07/04/2016","7,846.54","7,856.67","7,879.66","7,832.13","122.41K","0.21%"
"07/01/2016","7,830.35","7,811.20","7,878.52","7,811.20","141.74K","0.44%"
"06/30/2016","7,796.25","7,819.14","7,980.75","7,768.44","307.91K","-0.03%"
"06/29/2016","7,798.53","7,715.40","7,798.53","7,714.18","144.24K","1.72%"
"06/28/2016","7,666.69","7,711.88","7,711.88","7,651.34","96.76K","-0.64%"
"06/27/2016","7,715.90","7,571.33","7,715.90","7,488.51","157.60K","1.13%"
"06/24/2016","7,629.72","7,771.75","7,813.58","7,538.18","223.29K","-1.29%"
"06/23/2016","7,729.78","7,761.38","7,763.05","7,711.56","143.66K","-0.34%"
"06/22/2016","7,756.37","7,767.44","7,777.60","7,756.37","166.99K","-0.14%"
"06/21/2016","7,767.23","7,701.90","7,781.17","7,700.69","214.87K","1.33%"
"06/20/2016","7,665.33","7,632.10","7,678.08","7,624.08","152.21K","0.57%"
"06/17/2016","7,622.07","7,607.95","7,656.33","7,607.95","127.34K","0.76%"
"06/16/2016","7,564.47","7,516.08","7,576.82","7,513.42","120.33K","0.84%"
"06/15/2016","7,501.65","7,455.11","7,521.60","7,451.56","121.28K","0.56%"
"06/14/2016","7,460.12","7,516.68","7,516.68","7,414.37","109.17K","-1.25%"
"06/13/2016","7,554.40","7,510.31","7,554.40","7,407.22","165.98K","0.59%"
"06/10/2016","7,509.94","7,567.74","7,616.94","7,509.94","155.46K","-0.35%"
"06/09/2016","7,536.65","7,725.55","7,725.55","7,536.65","109.12K","-2.41%"
"06/08/2016","7,722.79","7,724.26","7,792.34","7,722.79","195.88K","0.16%"
"06/07/2016","7,710.54","7,645.35","7,744.54","7,634.38","272.59K","1.48%"
"06/06/2016","7,598.22","7,549.87","7,606.85","7,535.51","142.87K","1.12%"
"06/03/2016","7,514.22","7,511.71","7,533.48","7,497.53","133.08K","0.66%"
"06/02/2016","7,464.59","7,506.78","7,553.60","7,464.59","143.18K","-0.48%"
"06/01/2016","7,500.79","7,447.27","7,507.47","7,434.55","130.15K","1.34%"
"05/31/2016","7,401.60","7,478.89","7,519.17","7,401.60","212.77K","-0.84%"
"05/30/2016","7,464.34","7,409.01","7,465.23","7,409.01","119.97K","0.71%"
"05/27/2016","7,411.68","7,393.87","7,430.93","7,373.96","157.30K","0.48%"
"05/26/2016","7,376.38","7,438.89","7,454.51","7,354.17","116.64K","-1.17%"
"05/25/2016","7,463.95","7,396.00","7,466.72","7,396.00","172.62K","1.46%"
"05/24/2016","7,356.72","7,309.03","7,363.96","7,304.56","125.05K","0.68%"
"05/23/2016","7,306.69","7,320.65","7,351.07","7,306.69","97.15K","0.10%"
"05/20/2016","7,299.03","7,390.91","7,395.60","7,295.28","114.06K","-1.73%"
"05/19/2016","7,427.33","7,539.25","7,539.25","7,427.33","126.31K","-1.42%"
"05/18/2016","7,534.30","7,531.58","7,542.83","7,487.68","199.18K","0.13%"
"05/17/2016","7,524.84","7,525.61","7,568.82","7,513.40","218.75K","0.17%"
"05/16/2016","7,511.74","7,382.43","7,527.11","7,382.43","184.35K","1.01%"
"05/13/2016","7,436.79","7,368.93","7,517.95","7,352.03","278.44K","1.53%"
"05/12/2016","7,325.04","7,399.79","7,399.79","7,310.10","161.40K","-0.97%"
"05/11/2016","7,396.52","7,227.55","7,423.52","7,227.55","299.83K","3.09%"
"05/10/2016","7,174.88","6,966.35","7,174.88","6,941.42","235.05K","2.62%"
"05/06/2016","6,991.87","6,976.36","7,003.03","6,961.65","137.12K","-0.11%"
"05/05/2016","6,999.75","7,007.63","7,011.28","6,986.86","108.42K","-1.16%"
"05/04/2016","7,081.86","7,049.64","7,081.86","6,982.32","83.91K","0.50%"
"05/03/2016","7,046.57","7,064.46","7,098.48","7,046.57","122.30K","-0.10%"
"05/02/2016","7,053.88","7,106.35","7,124.26","6,980.18","129.67K","-1.47%"
"04/29/2016","7,159.29","7,162.49","7,162.49","7,122.76","106.33K","-0.05%"
"04/28/2016","7,162.56","7,199.98","7,220.66","7,158.63","111.45K","-0.25%"
"04/27/2016","7,180.53","7,192.07","7,201.00","7,137.78","129.11K","-0.44%"
"04/26/2016","7,211.92","7,245.63","7,249.86","7,202.00","103.60K","-0.53%"
"04/25/2016","7,250.13","7,260.04","7,267.44","7,227.25","90.23K","-0.07%"
"04/22/2016","7,255.39","7,253.30","7,272.42","7,235.03","111.19K","-0.03%"
"04/21/2016","7,257.85","7,212.66","7,257.85","7,194.08","121.82K","0.78%"
"04/20/2016","7,201.37","7,212.41","7,229.70","7,189.53","108.34K","-0.19%"
"04/19/2016","7,215.09","7,244.69","7,264.49","7,183.28","111.10K","-0.39%"
"04/18/2016","7,243.40","7,313.58","7,313.58","7,235.79","80.44K","-1.06%"
"04/15/2016","7,321.30","7,360.83","7,363.04","7,303.29","78.24K","-0.49%"
"04/14/2016","7,357.28","7,340.53","7,374.96","7,338.41","182.35K","0.22%"
"04/13/2016","7,341.00","7,324.02","7,343.29","7,318.37","186.01K","0.47%"
"04/12/2016","7,306.56","7,295.12","7,306.56","7,276.52","103.94K","0.21%"
"04/11/2016","7,291.43","7,252.01","7,291.43","7,252.01","75.10K","0.61%"
"04/08/2016","7,247.20","7,217.38","7,247.20","7,189.09","107.51K","0.20%"
"04/07/2016","7,232.97","7,204.36","7,239.22","7,199.96","93.80K","0.73%"
"04/06/2016","7,180.55","7,223.08","7,223.08","7,171.13","127.33K","-0.54%"
"04/05/2016","7,219.23","7,269.50","7,269.83","7,215.94","94.20K","-0.49%"
"04/04/2016","7,254.53","7,245.70","7,302.62","7,235.90","76.58K","0.13%"
"04/01/2016","7,245.13","7,273.88","7,285.63","7,205.62","84.46K","-0.24%"
"03/31/2016","7,262.30","7,329.63","7,357.96","7,229.00","144.59K","-0.51%"
"03/30/2016","7,299.23","7,299.44","7,362.60","7,293.63","198.83K","0.34%"
"03/29/2016","7,274.40","7,323.93","7,339.08","7,264.69","110.96K","-0.82%"
"03/28/2016","7,334.52","7,355.59","7,359.23","7,303.73","80.78K","-0.35%"
"03/23/2016","7,360.05","7,307.48","7,360.05","7,262.69","108.72K","0.25%"
"03/22/2016","7,342.03","7,372.66","7,383.30","7,295.67","161.42K","-0.47%"
"03/21/2016","7,376.41","7,346.76","7,412.33","7,346.76","166.10K","0.95%"
"03/18/2016","7,306.74","7,229.73","7,318.49","7,227.14","188.06K","1.33%"
"03/17/2016","7,210.90","7,114.31","7,210.90","7,110.27","122.71K","2.06%"
"03/16/2016","7,065.39","7,146.76","7,156.28","7,065.39","131.22K","-1.16%"
"03/15/2016","7,148.26","7,140.65","7,207.93","7,140.23","145.03K","0.50%"
"03/14/2016","7,112.89","7,161.09","7,204.61","7,112.89","137.57K","0.20%"
"03/11/2016","7,098.64","7,002.06","7,119.86","7,002.06","173.36K","0.72%"
"03/10/2016","7,048.08","6,938.11","7,052.25","6,936.54","142.97K","1.44%"
"03/09/2016","6,948.18","6,914.33","6,951.04","6,889.63","174.86K","0.47%"
"03/08/2016","6,915.51","6,897.25","6,915.51","6,840.05","96.37K","0.33%"
"03/07/2016","6,892.69","6,949.20","6,955.91","6,871.83","117.55K","-0.09%"
"03/04/2016","6,899.07","6,973.90","6,987.22","6,899.07","130.22K","-0.92%"
"03/03/2016","6,963.44","6,886.28","6,988.68","6,883.94","314.81K","1.18%"
"03/02/2016","6,882.45","6,781.43","6,882.45","6,781.43","244.77K","2.27%"
"03/01/2016","6,729.53","6,670.75","6,731.33","6,661.68","115.25K","0.88%"
"02/29/2016","6,671.04","6,777.05","6,818.04","6,671.04","131.97K","-1.48%"
"02/26/2016","6,771.30","6,731.40","6,773.03","6,728.65","119.62K","0.03%"
"02/24/2016","6,769.26","6,812.41","6,812.41","6,713.81","102.79K","-0.73%"
"02/23/2016","6,819.34","6,795.73","6,829.12","6,795.73","130.14K","0.53%"
"02/22/2016","6,783.08","6,792.54","6,799.32","6,773.83","104.91K","-0.13%"
"02/19/2016","6,792.06","6,844.96","6,844.96","6,789.10","184.28K","-0.83%"
"02/18/2016","6,848.87","6,781.47","6,848.87","6,778.93","196.79K","1.36%"
"02/17/2016","6,756.82","6,776.63","6,779.30","6,727.93","127.79K","0.19%"
"02/16/2016","6,743.95","6,718.05","6,777.43","6,718.05","240.58K","0.77%"
"02/15/2016","6,692.58","6,684.54","6,711.74","6,680.62","158.35K","0.57%"
"02/12/2016","6,654.45","6,623.96","6,677.48","6,607.46","147.75K","-0.13%"
"02/11/2016","6,663.43","6,633.28","6,674.70","6,610.89","111.77K","0.39%"
"02/10/2016","6,637.48","6,609.79","6,637.48","6,550.12","83.88K","0.00%"
"02/09/2016","6,637.43","6,723.20","6,723.20","6,637.43","111.61K","-1.89%"
"02/05/2016","6,765.13","6,664.18","6,769.08","6,664.18","218.65K","1.69%"
"02/04/2016","6,652.83","6,553.63","6,652.83","6,553.63","182.01K","2.01%"
"02/03/2016","6,521.48","6,604.29","6,604.29","6,521.20","150.47K","-1.82%"
"02/02/2016","6,642.45","6,619.68","6,653.12","6,619.68","141.97K","-0.88%"
"02/01/2016","6,701.36","6,705.52","6,736.87","6,650.97","185.65K","0.21%"
"01/29/2016","6,687.62","6,590.07","6,687.62","6,589.29","247.45K","1.89%"
"01/28/2016","6,563.38","6,495.57","6,564.66","6,447.61","250.42K","0.86%"
"01/27/2016","6,507.22","6,344.06","6,507.22","6,344.06","215.47K","3.10%"
"01/26/2016","6,311.60","6,317.24","6,362.67","6,258.88","158.16K","-1.90%"
"01/25/2016","6,434.08","6,299.60","6,434.08","6,287.25","209.65K","3.64%"
"01/22/2016","6,208.05","6,116.32","6,208.05","6,116.15","291.97K","2.03%"
"01/21/2016","6,084.28","6,212.41","6,213.88","6,084.28","234.02K","-2.80%"
"01/20/2016","6,259.61","6,348.62","6,374.50","6,253.88","218.44K","-1.53%"
"01/19/2016","6,357.05","6,348.03","6,376.25","6,311.66","112.46K","0.35%"
"01/18/2016","6,335.09","6,327.70","6,348.37","6,276.10","183.62K","-1.77%"
"01/15/2016","6,449.50","6,462.07","6,510.40","6,449.50","109.58K","0.64%"
"01/14/2016","6,408.76","6,395.87","6,433.70","6,346.00","134.47K","-1.31%"
"01/13/2016","6,494.13","6,371.94","6,506.91","6,371.94","195.31K","2.58%"
"01/12/2016","6,330.55","6,322.87","6,433.75","6,322.87","119.01K","0.67%"
"01/11/2016","6,288.26","6,523.28","6,523.28","6,288.26","193.64K","-4.37%"
"01/08/2016","6,575.43","6,588.08","6,651.00","6,555.45","137.45K","-0.66%"
"01/07/2016","6,618.88","6,823.37","6,823.37","6,618.88","136.63K","-2.86%"
"01/06/2016","6,813.90","6,846.99","6,870.56","6,813.90","94.12K","-0.31%"
